lat,lng,name,color,note
37.413676689373474,-121.99647061259972,person,blue,
37.41362093779271,-121.99674564945715,person,blue,
37.4134155777631,-121.99638845341578,person,blue,
37.41333209135805,-121.99674024716238,person,blue,
37.413334745753424,-121.99695889678125,vehicle,blue,
37.41336760786671,-121.99698083326444,vehicle,blue,
37.413287430238896,-121.99695034979851,vehicle,blue,
37.41334008993654,-121.99706553910417,vehicle,blue,
